model,failure_time,disk_id
MC1,2019-11-22 19:35:51,90893
MC1,2019-04-11 14:56:31,92916
MC1,2019-08-10 23:08:54,142174
MC1,2019-04-11 14:57:34,92911
MC1,2019-01-08 06:02:27,19379
MC1,2019-11-23 20:25:36,82493
MC1,2019-09-21 02:12:30,130855
MC1,2019-09-23 17:50:09,130850
MC1,2019-12-16 13:31:21,82499
MC1,2019-10-21 15:16:33,128613
MC1,2019-10-23 12:46:10,107020
MC1,2019-12-12 06:26:45,125513
MC1,2019-11-22 11:04:23,144305
MC1,2019-06-26 09:47:01,46028
MC1,2019-08-04 07:17:09,29889
MC1,2019-09-11 08:28:26,128678
MC1,2019-10-19 09:47:16,111152
MC1,2019-10-03 06:10:37,177480
MC1,2019-03-28 18:54:18,175734
MC1,2019-06-30 10:15:28,175730
MC1,2019-07-19 23:30:43,73919
MC1,2019-10-07 15:37:09,160006
MC1,2019-06-08 23:24:50,45434
MC1,2018-11-03 13:59:52,96665
MC1,2019-09-18 16:30:20,175723
MC1,2019-10-03 07:30:21,177471
MC1,2019-07-03 03:37:37,67436
MC1,2019-07-25 09:59:27,130737
MC1,2019-09-20 03:45:48,45305
MC1,2018-09-13 09:32:01,67430
MC1,2019-10-18 16:43:55,81436
MC1,2019-06-25 00:58:46,67434
MC1,2019-07-31 08:15:34,17817
MC1,2019-10-07 20:09:54,147729
MC1,2019-10-28 02:19:37,25965
MC1,2019-08-31 21:24:06,25966
MC1,2019-10-12 17:51:25,143469
MC1,2019-10-13 03:17:51,144925
MC1,2019-09-09 01:00:09,183484
MC1,2019-12-07 10:57:09,58307
MC1,2019-07-03 05:05:48,18340
MC1,2019-10-13 20:45:33,70
MC1,2019-11-08 12:54:09,87423
MC1,2019-02-21 14:19:40,186720
MC1,2019-11-29 05:51:21,39288
MC1,2019-09-19 10:47:20,136392
MC1,2019-10-10 20:12:37,136390
MC1,2019-10-18 11:56:28,37591
MC1,2019-06-26 04:14:26,136387
MC1,2019-09-12 23:17:07,132592
MC1,2019-09-26 23:05:10,67986
MC1,2019-09-22 23:36:05,132596
MC1,2019-12-05 12:30:40,51200
MC1,2019-10-13 06:55:11,126367
MC1,2019-08-25 02:15:26,2930
MC1,2019-07-26 02:13:59,95842
MC1,2019-09-18 17:31:55,151218
MC1,2019-08-08 18:54:24,67982
MC1,2019-12-16 14:56:04,21697
MC1,2019-09-26 18:40:22,193672
MC1,2019-06-21 15:31:04,184302
MC1,2019-09-18 20:48:05,122292
MC1,2019-10-17 15:25:38,7032
MC1,2019-07-16 03:42:50,30757
MC1,2019-04-11 14:56:31,92915
MC1,2019-04-11 14:57:32,92921
MC1,2019-08-09 06:36:58,81543
MC1,2019-11-04 06:25:28,188063
MC1,2019-09-08 22:01:04,81542
MC1,2019-01-28 03:27:55,82564
MC1,2019-01-28 03:29:56,82568
MC1,2019-01-28 03:29:56,82562
MC1,2019-11-08 16:00:51,121706
MC1,2019-12-18 10:49:52,7198
MC1,2019-07-19 21:41:23,122618
MC1,2019-09-07 08:24:02,157915
MC1,2019-07-31 17:35:31,149363
MC1,2019-11-27 21:23:01,134659
MC1,2019-11-27 21:10:19,134664
MC1,2019-09-04 03:19:20,150132
MC1,2019-08-17 22:34:09,60324
MC1,2019-08-07 10:12:03,3447
MC1,2019-07-15 16:35:47,28826
MC1,2019-07-28 15:34:06,117987
MC1,2019-09-26 11:32:35,97372
MC1,2019-09-09 19:47:48,85233
MC1,2019-07-22 01:57:38,38222
MC1,2018-08-06 15:35:02,118107
MC1,2019-08-21 23:39:20,121676
MC1,2019-09-30 00:36:46,109654
MC1,2018-08-17 03:10:38,31717
MC1,2019-07-18 10:55:53,31714
MC1,2019-01-18 08:55:08,177147
MC1,2019-02-22 19:20:28,92424
MC1,2019-10-27 08:25:00,164110
MC1,2019-12-23 19:59:09,74401
MC1,2019-07-30 17:49:43,10041
MC1,2019-11-08 04:52:09,22294
MC1,2019-09-20 14:06:34,106933
MC1,2019-09-12 15:44:31,2943
MC1,2019-08-22 03:56:05,172786
MC1,2019-07-26 09:06:06,98018
MC1,2019-11-17 01:34:49,98036
MC1,2019-11-28 00:13:54,172788
MC1,2019-09-05 19:30:55,87538
MC1,2019-09-29 04:54:13,88176
MC1,2019-05-18 16:11:33,119377
MC1,2019-09-18 01:16:53,98025
MC1,2019-11-30 20:50:05,122402
MC1,2019-07-28 16:16:19,98043
MC1,2019-12-04 19:26:29,87534
MC1,2019-11-17 22:55:09,100644
MC1,2019-09-13 13:52:37,33843
MC1,2018-09-25 03:25:45,156102
MC1,2018-08-25 23:11:54,143143
MC1,2018-08-11 03:10:42,142537
MC1,2018-10-21 03:11:29,95785
MC1,2019-11-14 14:43:57,110610
MC1,2019-09-22 06:45:56,166672
MC1,2019-09-26 15:38:30,137188
MC1,2019-12-19 03:15:13,88436
MC1,2019-11-02 13:24:06,59654
MC1,2019-06-27 12:12:18,89855
MC1,2019-11-28 03:28:37,63501
MC1,2019-09-19 11:36:04,103853
MC1,2019-11-25 15:56:27,59652
MC1,2019-11-16 10:48:17,15327
MC1,2019-10-02 00:02:27,59647
MC1,2019-09-19 13:40:06,96837
MC1,2019-11-26 05:29:14,96838
MC1,2019-09-29 08:39:59,68871
MC1,2019-09-15 07:42:43,68873
MC1,2019-06-07 16:17:35,63511
MC1,2018-10-30 10:30:47,166669
MC1,2018-08-10 03:10:48,176536
MC1,2019-11-14 17:24:52,89864
MC1,2019-06-24 04:22:25,89858
MC1,2019-11-01 04:06:12,149029
MC1,2019-05-04 12:48:23,129685
MC1,2019-11-30 05:16:00,99985
MC1,2019-09-08 15:46:06,99989
MC1,2019-09-25 01:54:00,66331
MC1,2019-10-27 21:41:24,178819
MC1,2019-11-22 14:30:59,83773
MC1,2019-09-12 07:02:02,148636
MC1,2019-08-27 16:38:30,87161
MC1,2019-02-27 11:05:06,87160
MC1,2019-06-22 21:54:57,87167
MC1,2019-06-28 05:56:11,27953
MC1,2019-10-21 04:57:02,32916
MC1,2019-06-19 18:00:23,27956
MC1,2019-09-24 15:26:21,117574
MC1,2019-09-24 15:26:19,117570
MC1,2019-07-01 05:59:10,161424
MC1,2019-07-05 13:31:50,27944
MC1,2019-08-14 09:08:28,83770
MC1,2019-08-24 07:28:50,45105
MC1,2019-06-27 01:24:51,161420
MC1,2019-06-07 22:33:51,143077
MC1,2019-09-28 08:32:50,58314
MC1,2019-10-20 09:36:23,6290
MC1,2018-09-16 02:05:36,168242
MC1,2019-02-07 14:26:16,112597
MC1,2019-09-23 14:09:28,103332
MC1,2019-12-11 06:52:10,66114
MC1,2019-11-06 18:23:39,183916
MC1,2019-10-03 10:02:00,177472
MC1,2019-09-21 22:25:31,112642
MC1,2018-12-28 07:50:13,58306
MC1,2019-07-16 10:15:44,103335
MC1,2019-07-08 07:50:11,43024
MC1,2019-10-03 07:30:30,177479
MC1,2019-11-21 04:28:30,198132
MC1,2019-07-04 19:04:35,134440
MC1,2019-07-25 14:05:07,75414
MC1,2019-06-29 18:34:09,160009
MC1,2019-07-22 18:52:40,65631
MC1,2019-10-21 13:07:10,45433
MC1,2019-11-22 05:30:33,75409
MC1,2019-03-22 19:09:04,101940
MC1,2019-07-11 09:30:54,118792
MC1,2019-10-08 11:04:58,101272
MC1,2019-09-13 19:07:19,161186
MC1,2019-11-28 08:17:37,4450
MC1,2019-09-27 10:30:05,182162
MC1,2019-09-17 03:19:54,157899
MC1,2019-06-28 09:30:52,143130
MC1,2019-06-28 05:28:57,143134
MC1,2019-11-15 15:13:22,112652
MC1,2019-10-05 13:17:34,22216
MC1,2019-07-27 08:51:16,22209
MC1,2019-04-03 19:11:15,199401
MC1,2019-09-09 22:40:11,111000
MC1,2019-09-10 10:10:55,196042
MC1,2019-07-24 18:09:30,157503
MC1,2019-09-11 13:35:50,162110
MC1,2019-03-01 17:04:22,23500
MC1,2019-09-21 06:37:20,162108
MC1,2018-09-18 03:32:37,114094
MC1,2019-10-07 10:24:28,179998
MC1,2019-08-25 14:28:19,179990
MC1,2019-08-15 07:18:01,39806
MC1,2019-11-18 04:16:02,196046
MC1,2019-09-10 05:29:25,21315
MC1,2019-09-10 03:06:29,25308
MC1,2019-08-21 10:34:41,142131
MC1,2018-11-23 03:52:10,23480
MC1,2019-11-22 21:45:07,173658
MC1,2019-03-06 16:00:23,199535
MC1,2019-09-22 16:42:04,47387
MC1,2019-04-05 10:26:09,144555
MC1,2019-10-24 17:26:40,22423
MC1,2019-05-13 07:42:23,142120
MC1,2019-09-05 07:46:55,168595
MC1,2018-10-15 07:50:44,52530
MC1,2019-12-04 14:20:08,118521
MC1,2019-12-07 13:21:59,73636
MC1,2019-10-14 07:49:11,73642
MC1,2019-10-03 12:24:06,73640
MC1,2019-12-02 02:28:16,51208
MC1,2019-11-06 04:17:43,51209
MC1,2019-06-25 08:28:05,126368
MC1,2019-07-11 16:23:59,126369
MC1,2019-11-07 18:26:11,65056
MC1,2019-02-17 15:11:43,92262
MC1,2019-08-21 20:16:27,65058
MC1,2019-10-05 07:18:04,10681
MC1,2019-06-30 12:07:10,29566
MC1,2019-08-30 06:26:27,29558
MC1,2019-04-15 11:15:54,58605
MC1,2019-07-26 12:58:57,164242
MC1,2019-07-21 11:53:08,128057
MC1,2019-09-17 22:33:11,25312
MC1,2019-11-16 02:14:41,104974
MC1,2019-05-10 21:17:40,13031
MC1,2019-07-05 07:09:57,13024
MC1,2019-08-29 17:17:03,110955
MC1,2019-04-17 01:37:12,67606
MC1,2019-06-02 23:56:58,110961
MC1,2019-02-21 08:04:36,107117
MC1,2019-04-26 23:26:48,90690
MC1,2019-10-24 15:44:06,164106
MC1,2019-08-27 22:30:08,164098
MC1,2019-09-06 19:04:01,134151
MC1,2019-10-22 19:29:16,112478
MC1,2019-02-18 18:33:32,69702
MC1,2019-08-06 17:58:18,120652
MC1,2019-04-11 14:17:03,152949
MC1,2018-08-23 07:26:31,140850
MC1,2019-08-13 09:17:05,151843
MC1,2019-05-29 13:28:44,68796
MC1,2019-05-16 16:32:35,54013
MC1,2019-11-03 19:07:58,120654
MC1,2019-04-04 09:07:44,54019
MC1,2019-05-15 05:32:14,198188
MC1,2019-11-10 20:34:52,168850
MC1,2019-01-19 08:45:54,117967
MC1,2019-07-31 09:07:19,169907
MC1,2019-05-17 13:14:01,114356
MC1,2019-09-12 23:10:47,177444
MC1,2019-10-12 13:26:25,130167
MC1,2019-07-12 22:13:08,157420
MC1,2019-09-14 09:08:08,61028
MC1,2019-04-29 05:07:03,140182
MC1,2019-10-25 02:34:05,153565
MC1,2018-07-25 03:18:57,64474
MC1,2018-10-30 03:10:29,85216
MC1,2019-07-20 00:16:20,58744
MC1,2019-08-06 06:49:08,41037
MC1,2018-11-19 02:17:06,57743
MC1,2019-04-02 17:59:30,57730
MC1,2019-07-25 15:37:14,139882
MC1,2019-08-22 02:45:34,127835
MC1,2019-08-06 01:28:14,25556
MC1,2019-08-14 23:43:37,93849
MC1,2019-11-03 15:25:06,59257
MC1,2018-11-09 03:50:05,63445
MC1,2019-03-26 15:11:02,93843
MC1,2019-04-12 15:31:03,77541
MC1,2018-12-12 18:13:28,173587
MC1,2019-10-10 16:30:17,130160
MC1,2019-04-15 01:39:13,6797
MC1,2019-06-10 08:55:31,151820
MC1,2019-12-14 21:33:54,67009
MC1,2019-11-12 08:45:55,67017
MC1,2019-04-15 06:24:38,58918
MC1,2019-05-18 04:10:16,59714
MC1,2019-10-16 12:54:08,90699
MC1,2019-10-25 07:17:55,112474
MC1,2019-02-24 19:34:01,71835
MC1,2019-03-01 19:21:59,63448
MC1,2019-07-25 03:43:31,58604
MC1,2019-01-08 11:45:12,191042
MC1,2019-10-12 13:18:29,67011
MC1,2019-03-29 16:09:04,52420
MC1,2019-05-19 17:33:12,105864
MC1,2019-10-08 05:30:07,2315
MC1,2019-04-20 17:21:05,108732
MC1,2019-03-22 06:37:01,108721
MC1,2019-08-26 07:53:45,146916
MC1,2019-06-28 22:29:04,151808
MC1,2019-08-10 02:36:29,194819
MC1,2019-08-09 03:58:56,194818
MC1,2019-04-02 08:20:25,167144
MC1,2019-09-26 19:41:55,146917
MC1,2019-09-02 08:46:11,29553
MC1,2019-12-05 10:04:49,145721
MC1,2019-10-17 06:36:05,108133
MC1,2019-06-23 15:28:18,108132
MC1,2019-10-17 11:02:02,46038
MC1,2019-06-23 01:47:28,166780
MC1,2019-06-05 23:11:00,153164
MC1,2019-10-18 21:18:14,166783
MC1,2019-12-02 16:17:50,96566
MC1,2019-07-27 09:40:25,96574
MC1,2019-06-26 10:06:51,46794
MC1,2019-10-06 17:48:04,46802
MC1,2019-09-21 23:24:48,95683
MC1,2019-09-24 04:05:50,55148
MC1,2019-12-05 17:07:47,164245
MC1,2019-07-17 01:30:38,139985
MC1,2019-08-21 13:20:57,27619
MC1,2019-07-25 05:54:35,27615
MC1,2019-09-30 03:20:55,44717
MC1,2019-08-02 01:09:29,117508
MC1,2018-09-20 03:16:28,47388
MC1,2019-10-19 01:04:05,142812
MC1,2019-10-22 16:56:17,145245
MC1,2018-10-09 21:12:47,110882
MC1,2019-12-13 20:26:11,145700
MC1,2019-09-26 04:52:27,77289
MC1,2019-11-04 15:40:52,145699
MC1,2019-11-22 10:06:04,145695
MC1,2019-09-28 19:10:22,20164
MC1,2019-12-14 09:29:40,77294
MC1,2018-09-18 03:16:27,145704
MC1,2019-11-26 14:24:54,145698
MC1,2019-11-14 01:39:37,145705
MC1,2019-09-14 02:38:59,103848
MC1,2019-08-24 14:28:05,99990
MC1,2019-09-12 21:28:48,103123
MC1,2019-08-01 22:51:35,188179
MC1,2019-06-22 09:24:53,19370
MC1,2019-08-16 00:41:39,181054
MC1,2019-09-01 03:05:20,100736
MC1,2019-10-11 13:22:24,111612
MC1,2019-05-29 14:32:17,57643
MC1,2019-06-05 12:05:39,90832
MC1,2019-11-03 17:20:10,47065
MC1,2019-05-08 21:44:23,8004
MC1,2019-08-28 22:16:57,69253
MC1,2019-10-25 16:02:09,172866
MC1,2019-10-08 20:39:39,17211
MC1,2019-11-07 21:17:10,137155
MC1,2019-05-22 21:41:38,103557
MC1,2019-08-31 04:55:33,40891
MC1,2019-03-15 16:36:04,123051
MC1,2019-05-22 21:21:40,31309
MC1,2019-11-14 06:48:16,49940
MC1,2019-11-04 06:29:41,144353
MC1,2019-09-20 11:52:05,64051
MC1,2019-07-24 13:29:25,142162
MC1,2018-11-23 12:05:39,171408
MC1,2019-03-17 22:53:15,42801
MC1,2019-05-24 12:16:56,107664
MC1,2019-10-23 18:59:15,110095
MC1,2019-04-05 16:34:14,110100
MC1,2019-05-22 08:30:26,9600
MC1,2019-08-15 15:59:23,110087
MC1,2019-10-09 11:20:55,70090
MC1,2019-07-09 11:51:39,15632
MC1,2019-10-28 23:50:04,10914
MC1,2019-08-12 10:52:04,103168
MC1,2018-12-14 23:38:11,156453
MC1,2019-10-09 05:23:28,102249
MC1,2019-10-08 07:52:08,84928
MC1,2019-03-01 00:19:19,108546
MC1,2019-04-19 16:05:51,108544
MC1,2019-08-03 06:02:17,158534
MC1,2019-04-25 14:37:24,108534
MC1,2019-03-17 19:23:44,163031
MC1,2019-07-24 00:23:51,102259
MC1,2019-05-22 22:06:44,61506
MC1,2019-05-22 22:16:39,86492
MC1,2018-11-07 19:17:56,160978
MC1,2018-10-27 02:22:59,139219
MC1,2019-05-30 21:57:00,58805
MC1,2019-07-30 15:10:39,96749
MC1,2019-04-11 14:56:30,92912
MC1,2019-05-22 20:35:14,198194
MC1,2019-05-23 18:51:58,186915
MC1,2019-04-20 18:37:29,9599
MC1,2019-06-27 08:45:09,197207
MC1,2019-09-19 10:34:01,197201
MC1,2019-06-18 16:19:37,120646
MC1,2019-02-22 08:07:12,97129
MC1,2019-03-13 15:43:58,97125
MC1,2019-03-27 23:11:08,85489
MC1,2019-06-23 07:39:04,97118
MC1,2019-08-22 13:03:52,134707
MC1,2019-02-27 02:38:07,133049
MC1,2019-03-04 18:33:47,133051
MC1,2019-03-05 04:00:40,37553
MC1,2019-08-04 21:46:44,186922
MC1,2019-01-21 09:50:13,108548
MC1,2019-03-29 04:55:57,108538
MC1,2019-10-08 17:17:16,158539
MC1,2019-03-10 17:26:53,55281
MC1,2019-02-03 15:58:36,136959
MC1,2019-05-21 05:06:06,109397
MC1,2019-01-28 03:26:14,136969
MC1,2019-03-16 01:31:02,109398
MC1,2018-09-04 12:33:42,117972
MC1,2019-01-30 03:37:56,197996
MC1,2019-03-14 13:14:35,197991
MC1,2019-03-15 01:37:45,31883
MC1,2019-04-24 08:37:59,163038
MC1,2019-04-04 22:10:30,50282
MC1,2019-02-27 07:53:26,193568
MC1,2019-05-04 19:18:01,134708
MC1,2019-08-09 10:13:41,16835
MC1,2019-04-23 11:48:15,50284
MC1,2019-03-26 08:14:20,42814
MC1,2019-07-01 03:18:48,34603
MC1,2019-04-24 22:04:53,34592
MC1,2019-12-21 02:19:55,50281
MC1,2019-12-17 19:44:47,142167
MC1,2019-06-13 08:22:07,34594
MC1,2019-07-05 23:09:49,164502
MC1,2019-09-07 19:05:50,135507
MC1,2019-09-22 20:50:57,68086
MC1,2019-06-10 02:09:59,107665
MC1,2019-03-02 15:55:48,142163
MC1,2019-03-07 16:50:56,142161
MC1,2019-04-16 12:35:01,168848
MC1,2019-09-14 15:31:55,36002
MC1,2019-09-29 17:23:30,171216
MC1,2019-08-10 12:02:39,37543
MC1,2019-09-04 19:24:34,172978
MC1,2019-06-29 17:53:52,15447
MC1,2019-02-19 19:33:22,197997
MC1,2019-11-28 07:12:46,114025
MC1,2019-11-26 22:49:20,78424
MC1,2019-04-11 22:56:28,17545
MC1,2019-05-07 16:51:06,74277
MC1,2019-04-08 09:45:55,17542
MC1,2019-05-14 09:16:32,78421
MC1,2019-01-28 09:50:16,136958
MC1,2019-01-31 22:35:31,198204
MC1,2019-02-13 10:31:08,136960
MC1,2019-02-08 11:45:19,198198
MC1,2019-06-15 21:05:25,198201
MC1,2019-01-31 12:04:27,136962
MC1,2019-11-05 08:24:01,65735
MC1,2019-12-21 18:32:05,51744
MC1,2019-08-21 09:35:27,163472
MC1,2019-06-05 18:09:09,10738
MC1,2019-07-23 12:17:59,87873
MC1,2019-09-18 22:37:49,87867
MC1,2019-08-03 11:54:09,140173
MC1,2019-04-05 08:10:30,174693
MC1,2019-12-06 19:36:29,3457
MC1,2019-03-24 22:17:46,162996
MC1,2019-07-25 20:05:04,86531
MC1,2019-01-02 03:11:41,50016
MC1,2019-02-19 20:11:48,74288
MC1,2019-05-17 12:55:03,9303
MC1,2019-08-17 10:18:16,121220
MC1,2018-10-23 22:11:47,135498
MC1,2019-08-07 19:51:14,152957
MC1,2018-11-28 00:17:53,31873
MC1,2019-03-01 22:31:08,108535
MC1,2019-04-29 02:36:26,158071
MC1,2019-04-11 14:56:32,92910
MC1,2019-11-07 23:38:17,171117
MC1,2019-03-03 07:06:58,75961
MC1,2019-01-31 02:35:38,18962
MC1,2019-03-04 12:58:44,133056
MC1,2019-03-23 05:24:30,184876
MC1,2019-04-01 16:43:37,148437
MC1,2019-03-23 13:34:11,176728
MC1,2019-09-23 20:21:01,149009
MC1,2019-12-23 11:23:15,2884
MC1,2019-02-04 16:37:13,136413
MC1,2019-02-21 23:18:09,196029
MC1,2019-07-01 14:49:13,28212
MC1,2019-07-31 18:42:04,50727
MC1,2019-11-10 02:34:07,49628
MC1,2019-07-14 12:18:09,7474
MC1,2019-08-17 21:21:18,54110
MC1,2019-07-07 18:24:05,54113
MC1,2019-03-26 17:30:09,16800
MC1,2019-06-18 13:16:04,127350
MC1,2019-07-03 01:36:34,127340
MC1,2019-10-03 04:59:24,114664
MC1,2019-10-08 13:31:12,63667
MC1,2019-10-10 23:14:57,200055
MC1,2019-10-03 18:46:37,127338
MC1,2019-10-12 10:30:35,200064
MC1,2019-09-12 22:25:49,104891
MC1,2019-10-07 03:22:06,23388
MC1,2019-10-19 20:55:57,123131
MC1,2019-10-16 17:09:11,114658
MC1,2019-12-03 17:32:04,21330
MC1,2019-08-22 20:46:05,112424
MC1,2019-08-13 11:36:26,41069
MC1,2019-09-17 18:27:28,75671
MC1,2019-09-21 10:28:55,75667
MC1,2019-10-04 05:43:45,101771
MC1,2019-06-11 10:55:25,17446
MC1,2019-10-13 13:53:35,41075
MC1,2019-05-21 09:24:59,41072
MC1,2019-10-12 09:07:09,17892
MC1,2019-10-03 05:07:55,101767
MC1,2019-10-27 18:25:38,200052
MC1,2019-05-24 11:34:20,51688
MC1,2019-10-16 08:18:07,46697
MC1,2019-10-21 14:47:57,148539
MC1,2019-10-04 06:28:08,46698
MC1,2019-10-23 03:07:19,133332
MC1,2019-06-01 23:54:49,82943
MC1,2019-10-08 07:28:05,82945
MC1,2019-06-02 01:16:53,26303
MC1,2019-09-26 00:36:40,185788
MC1,2019-08-09 07:34:06,97822
MC1,2019-08-09 19:10:05,32698
MC1,2019-01-18 16:37:49,77745
MC1,2019-12-12 20:42:04,144031
MC1,2019-06-07 11:00:05,119206
MC1,2019-08-30 23:30:05,48547
MC1,2019-09-12 12:16:37,97897
MC1,2019-09-13 23:50:04,153198
MC1,2019-11-05 17:22:04,111073
MC1,2019-10-17 10:43:20,91375
MC1,2019-10-24 09:24:45,91383
MC1,2019-10-26 03:36:09,91384
MC1,2019-10-06 06:41:25,139051
MC1,2019-10-11 04:51:58,119208
MC1,2019-09-28 23:04:25,82624
MC1,2019-11-23 19:48:38,102313
MC1,2019-06-14 15:50:31,147579
MC1,2019-06-14 16:41:48,3171
MC1,2019-06-14 18:01:40,23743
MC1,2019-06-14 18:21:01,52081
MC1,2019-10-14 21:10:36,14155
MC1,2019-10-14 20:59:27,22904
MC1,2019-07-22 07:01:33,13505
MC1,2019-12-08 22:52:04,103894
MC1,2019-09-23 12:41:09,119423
MC1,2019-09-13 13:36:56,78403
MC1,2019-07-31 05:31:52,70785
MC1,2019-12-02 17:58:20,15519
MC1,2019-11-13 19:26:04,194737
MC1,2019-12-16 17:32:19,109265
MC1,2019-09-02 05:18:20,3415
MC1,2019-10-18 19:02:20,156362
MC1,2019-09-10 10:50:06,120991
MC1,2019-08-25 16:19:47,44673
MC1,2019-09-13 12:30:56,183246
MC1,2019-12-19 14:20:51,118048
MC1,2019-06-05 16:02:17,63393
MC1,2019-10-20 20:35:16,81685
MC1,2019-07-09 13:22:35,51286
MC1,2019-11-16 02:27:47,107305
MC1,2019-05-27 14:01:07,13358
MC1,2019-07-04 13:37:45,62863
MC1,2019-08-29 09:30:58,153146
MC1,2019-06-24 04:42:19,62851
MC1,2019-09-21 01:47:39,138750
MC1,2019-07-31 05:41:27,177199
MC1,2019-05-29 09:02:29,32933
MC1,2019-07-04 13:37:42,153148
MC1,2019-10-27 10:44:05,117840
MC1,2019-08-30 03:25:13,39013
MC1,2019-09-14 08:59:41,59536
MC1,2019-11-17 11:30:49,70485
MC1,2019-10-01 12:51:32,76155
MC1,2019-12-16 17:05:19,140694
MC1,2019-03-05 05:31:41,140778
MC1,2019-03-06 15:49:16,157934
MC1,2019-03-07 10:52:26,140777
MC1,2019-03-07 10:52:26,140781
MC1,2019-03-07 10:52:31,140776
MC1,2019-03-07 10:52:26,140779
MC1,2019-03-07 10:52:26,140773
MC1,2019-03-07 10:52:26,140772
MC1,2019-12-24 09:08:22,34145
MC1,2019-12-03 13:48:57,173656
MC1,2019-10-22 13:24:36,73644
MC1,2019-12-25 14:22:06,82490
MC1,2019-09-12 10:16:04,77207
MC1,2019-07-30 03:55:47,31437
MC1,2019-07-16 12:18:13,133835
MC1,2019-06-27 22:00:37,162501
MC1,2019-07-18 01:01:05,2014
MC1,2019-07-12 19:23:46,116549
MC1,2019-12-23 08:03:34,162389
MC1,2019-07-12 17:32:46,83048
MC1,2019-08-15 18:54:30,138059
MC1,2019-07-27 04:48:50,162395
MC1,2019-10-28 03:36:46,63162
MC1,2019-08-03 10:45:35,174196
MC1,2019-06-27 21:41:29,8034
MC1,2019-03-13 14:33:33,3295
MC1,2019-09-21 10:14:20,162499
MC1,2019-07-05 14:30:48,192050
MC1,2019-08-03 11:39:18,323
MC1,2019-07-14 06:15:06,125384
MC1,2019-06-27 01:47:12,35979
MC1,2019-06-27 23:32:14,71586
MC1,2019-10-08 23:20:08,52062
MC1,2019-11-14 21:12:18,178614
MC1,2019-07-16 19:18:56,178622
MC1,2019-06-24 21:26:31,35977
MC1,2019-11-03 14:28:46,125382
MC1,2019-11-22 09:08:49,15803
MC1,2019-10-29 00:00:05,48772
MC1,2019-09-17 22:22:05,139244
MC1,2019-09-17 22:56:04,150060
MC1,2019-10-10 06:22:05,120225
MC1,2019-09-30 07:10:05,120226
MC1,2019-09-17 18:14:05,187055
MC1,2019-09-27 08:04:05,187054
MC1,2019-09-30 06:44:06,100378
MC1,2019-08-23 09:30:24,74565
MC1,2019-10-14 04:48:05,150224
MC1,2019-10-16 15:26:10,1026
MC1,2019-11-20 02:32:06,198310
MC1,2019-11-27 18:06:04,100157
MC1,2019-08-17 11:28:04,25344
MC1,2019-06-14 15:45:40,172471
MC1,2019-11-04 13:32:02,47515
MC1,2019-06-29 05:37:12,16733
MC1,2019-12-11 22:44:08,146806
MC1,2019-08-07 09:34:04,16403
MC1,2019-10-19 02:47:02,197209
MC1,2019-09-30 09:10:45,141289
MC1,2019-08-13 13:04:08,7346
MC1,2019-08-13 13:04:07,7345
MC1,2019-06-18 18:26:01,121554
MC1,2019-12-02 02:58:29,140318
MC1,2019-12-25 20:33:51,85615
MC1,2019-07-17 09:30:03,189876
MC1,2019-11-19 14:50:56,152309
MC1,2019-07-09 09:59:24,43601
MC1,2019-11-09 20:00:06,10963
MC1,2019-06-18 18:26:40,123835
MC1,2019-09-20 05:38:11,100383
MC1,2019-09-18 03:26:04,170217
MC1,2019-10-26 06:12:11,119211
MC1,2019-10-24 05:08:04,153320
MC1,2019-10-23 06:14:04,184242
MC1,2019-10-24 06:28:04,146662
MC1,2019-10-24 06:06:05,157637
MC1,2019-10-25 13:22:31,27858
MC1,2019-10-23 06:32:07,180368
MC1,2019-11-06 05:38:04,153328
MC1,2019-11-05 13:31:13,150805
MC1,2019-11-06 06:34:06,180375
MC1,2019-11-06 06:48:05,180259
MC1,2019-11-06 07:12:05,119202
MC1,2019-11-05 13:30:44,145906
MC2,2019-06-14 09:17:13,15560
MC2,2018-10-07 10:47:37,12213
MC2,2018-11-27 11:21:27,4375
MC2,2018-10-10 16:21:26,20141
MC2,2019-11-03 23:30:05,68
MC2,2018-11-22 10:00:44,2912
MC2,2019-11-16 02:20:05,6490
MC2,2018-10-14 02:25:06,3237
MC2,2019-01-21 13:29:07,1045
MC2,2018-09-29 09:39:04,5123
MC2,2019-11-30 23:40:05,3228
MC2,2018-10-09 03:06:23,18241
MC2,2018-10-08 17:20:15,2008
MC2,2019-12-13 04:14:05,974
MC2,2018-10-11 00:31:17,4507
MC2,2019-09-09 00:10:04,13468
MC2,2019-12-07 23:04:10,5452
MC2,2018-11-04 09:45:36,3572
MC2,2019-12-15 17:10:04,3797
MC2,2018-10-27 10:43:17,14514
MC2,2019-05-02 02:59:21,15179
MC2,2019-12-18 15:38:08,22480
MC2,2019-09-23 00:06:04,19928
MC2,2019-01-12 03:31:04,1666
MC2,2018-09-20 02:32:36,10528
MC2,2019-03-15 10:30:49,6867
MC2,2019-08-24 02:24:07,12001
MC2,2018-09-27 13:09:10,9483
MC2,2019-09-28 16:56:04,9383
MC2,2018-10-04 05:41:28,8806
MC2,2019-08-22 22:34:06,22535
MC2,2018-10-16 15:24:27,12973
MC2,2019-08-16 08:08:09,10519
MC2,2019-11-26 07:16:04,6002
MC2,2018-11-22 10:18:08,3450
MC2,2018-10-19 04:45:49,19565
MC2,2019-01-18 16:41:43,11962
